"","nn","Customer","DEMAND","PVC","CMC","FRC","CNC","CCx","CC","INDEP","DENS_MEASURED","INFOCONT_A_FRCM"
"1163",582,1,1,51,22,40,51,51,50,"decoupled",0.75,0.5
"1164",582,2,1,51,79,61,51,51,50,"decoupled",0.75,0.5
"1165",583,1,1,50,24,12,50,50,50,"decoupled",0.75,0.5
"1166",583,2,1,50,77,89,50,50,50,"decoupled",0.75,0.5
"1167",584,1,1,51,95,6,51,51,51,"decoupled",0.5,0
"1168",584,2,1,51,6,95,51,51,51,"decoupled",0.5,0
"1169",585,1,1,51,62,62,51,51,51,"decoupled",0.5,0
"1170",585,2,1,51,39,39,51,51,51,"decoupled",0.5,0
"1171",586,1,1,51,30,86,51,51,51,"decoupled",0.75,0.5
"1172",586,2,1,51,71,15,51,51,51,"decoupled",0.75,0.5
"1173",587,1,1,50,59,30,50,50,50,"decoupled",0.75,0.5
"1174",587,2,1,50,42,71,50,50,50,"decoupled",0.75,0.5
"1175",588,1,1,50,29,29,50,50,50,"decoupled",0.5,0
"1176",588,2,1,50,72,72,50,50,50,"decoupled",0.5,0
"1177",589,1,1,50,84,59,50,50,50,"decoupled",0.75,0.5
"1178",589,2,1,50,17,42,50,50,50,"decoupled",0.75,0.5
"1179",590,1,1,50,67,17,50,50,50,"decoupled",0.75,0.5
"1180",590,2,1,50,34,84,50,50,50,"decoupled",0.75,0.5
"1181",591,1,1,50,8,54,50,50,50,"decoupled",0.75,0.5
"1182",591,2,1,50,93,47,50,50,50,"decoupled",0.75,0.5
"1183",592,1,1,50,38,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1184",592,2,1,50,63,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1185",593,1,1,50,92,50,50,50,51,"CM 1, 2 causes coupling in FR 1",1,1
"1186",593,2,1,50,9,50,50,50,51,"CM 1, 2 causes coupling in FR 1",1,1
"1187",594,1,1,50,57,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1188",594,2,1,50,44,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1189",595,1,1,50,75,63,50,50,50,"decoupled",0.75,0.5
"1190",595,2,1,50,25,38,50,50,50,"decoupled",0.75,0.5
"1191",596,1,1,50,27,74,50,50,50,"decoupled",0.5,0
"1192",596,2,1,50,74,27,50,50,50,"decoupled",0.5,0
"1193",597,1,1,50,17,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1194",597,2,1,50,84,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1195",598,1,1,51,82,91,51,51,51,"decoupled",0.75,0.5
"1196",598,2,1,51,19,10,51,51,51,"decoupled",0.75,0.5
"1197",599,1,1,50,53,53,50,50,50,"decoupled",0.5,0
"1198",599,2,1,50,48,48,50,50,50,"decoupled",0.5,0
"1199",600,1,1,50,95,3,50,50,50,"decoupled",0.75,0.5
"1200",600,2,1,50,6,98,50,50,50,"decoupled",0.75,0.5
"1201",601,1,1,50,60,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1202",601,2,1,50,41,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1203",602,1,1,50,80,11,50,50,50,"decoupled",0.75,0.5
"1204",602,2,1,50,21,90,50,50,50,"decoupled",0.75,0.5
"1205",603,1,1,51,43,58,51,51,51,"decoupled",0.5,0
"1206",603,2,1,51,58,43,51,51,51,"decoupled",0.5,0
"1207",604,1,1,50,25,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1208",604,2,1,50,75,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1209",605,1,1,50,42,59,50,50,50,"decoupled",0.5,0
"1210",605,2,1,50,59,42,50,50,50,"decoupled",0.5,0
"1211",606,1,1,50,74,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1212",606,2,1,50,27,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1213",607,1,1,50,62,39,50,50,50,"decoupled",0.5,0
"1214",607,2,1,50,39,62,50,50,50,"decoupled",0.5,0
"1215",608,1,1,51,67,67,50,50,51,"decoupled",0.5,0
"1216",608,2,1,51,34,34,50,50,51,"decoupled",0.5,0
"1217",609,1,1,51,70,16,51,51,50,"decoupled",0.75,0.5
"1218",609,2,1,51,31,85,51,51,50,"decoupled",0.75,0.5
"1219",610,1,1,50,70,65,50,50,50,"decoupled",0.75,0.5
"1220",610,2,1,50,30,35,50,50,50,"decoupled",0.75,0.5
"1221",611,1,1,50,95,6,50,50,50,"decoupled",0.5,0
"1222",611,2,1,50,6,95,50,50,50,"decoupled",0.5,0
"1223",612,1,1,50,61,81,50,50,50,"decoupled",0.75,0.5
"1224",612,2,1,50,40,20,50,50,50,"decoupled",0.75,0.5
"1225",613,1,1,50,96,3,50,50,50,"decoupled",0.75,0.5
"1226",613,2,1,50,5,98,50,50,50,"decoupled",0.75,0.5
"1227",614,1,1,51,47,24,51,51,51,"decoupled",0.75,0.5
"1228",614,2,1,51,54,77,51,51,51,"decoupled",0.75,0.5
"1229",615,1,1,51,52,75,51,51,51,"decoupled",0.75,0.5
"1230",615,2,1,51,49,26,51,51,51,"decoupled",0.75,0.5
"1231",616,1,1,50,8,4,50,50,50,"decoupled",0.75,0.5
"1232",616,2,1,50,93,97,50,50,50,"decoupled",0.75,0.5
"1233",617,1,1,50,43,43,50,50,50,"decoupled",0.5,0
"1234",617,2,1,50,58,58,50,50,50,"decoupled",0.5,0
"1235",618,1,1,50,96,96,50,50,50,"decoupled",0.5,0
"1236",618,2,1,50,5,5,50,50,50,"decoupled",0.5,0
"1237",619,1,1,50,64,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1238",619,2,1,50,37,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1239",620,1,1,50,57,22,50,50,50,"decoupled",0.75,0.5
"1240",620,2,1,50,44,79,50,50,50,"decoupled",0.75,0.5
"1241",621,1,1,50,72,65,50,50,51,"decoupled",0.75,0.5
"1242",621,2,1,50,29,36,50,50,51,"decoupled",0.75,0.5
"1243",622,1,1,50,89,12,50,50,50,"decoupled",0.5,0
"1244",622,2,1,50,12,89,50,50,50,"decoupled",0.5,0
"1245",623,1,1,50,29,65,50,50,50,"decoupled",0.75,0.5
"1246",623,2,1,50,72,36,50,50,50,"decoupled",0.75,0.5
"1247",624,1,1,50,24,24,50,50,50,"decoupled",0.5,0
"1248",624,2,1,50,77,77,50,50,50,"decoupled",0.5,0
"1249",625,1,1,51,59,71,51,51,51,"decoupled",0.75,0.5
"1250",625,2,1,51,42,30,51,51,51,"decoupled",0.75,0.5
"1251",626,1,1,51,59,71,51,51,51,"decoupled",0.75,0.5
"1252",626,2,1,51,42,30,51,51,51,"decoupled",0.75,0.5
"1253",627,1,1,50,11,11,50,50,50,"decoupled",0.5,0
"1254",627,2,1,50,90,90,50,50,50,"decoupled",0.5,0
"1255",628,1,1,51,22,61,51,51,51,"decoupled",0.75,0.5
"1256",628,2,1,51,79,40,51,51,51,"decoupled",0.75,0.5
"1257",629,1,1,50,6,97,50,50,50,"decoupled",0.75,0.5
"1258",629,2,1,50,94,3,50,50,50,"decoupled",0.75,0.5
"1259",630,1,1,50,30,86,50,50,50,"decoupled",0.75,0.5
"1260",630,2,1,50,71,15,50,50,50,"decoupled",0.75,0.5
"1261",631,1,1,50,53,24,50,50,50,"decoupled",0.75,0.5
"1262",631,2,1,50,48,77,50,50,50,"decoupled",0.75,0.5
"1263",632,1,1,50,8,93,50,50,50,"decoupled",0.5,0
"1264",632,2,1,50,93,8,50,50,50,"decoupled",0.5,0
"1265",633,1,1,50,92,46,50,50,50,"decoupled",0.75,0.5
"1266",633,2,1,50,9,55,50,50,50,"decoupled",0.75,0.5
"1267",634,1,1,50,18,42,50,50,50,"decoupled",0.75,0.5
"1268",634,2,1,50,83,59,50,50,50,"decoupled",0.75,0.5
"1269",635,1,1,50,40,40,50,50,50,"decoupled",0.5,0
"1270",635,2,1,50,61,61,50,50,50,"decoupled",0.5,0
"1271",636,1,1,50,98,98,50,50,50,"decoupled",0.5,0
"1272",636,2,1,50,3,3,50,50,50,"decoupled",0.5,0
"1273",637,1,1,50,60,20,50,50,50,"decoupled",0.75,0.5
"1274",637,2,1,50,40,80,50,50,50,"decoupled",0.75,0.5
"1275",638,1,1,50,30,86,50,50,50,"decoupled",0.75,0.5
"1276",638,2,1,50,71,15,50,50,50,"decoupled",0.75,0.5
"1277",639,1,1,51,17,17,51,51,51,"decoupled",0.5,0
"1278",639,2,1,51,84,84,51,51,51,"decoupled",0.5,0
"1279",640,1,1,50,27,14,50,50,50,"decoupled",0.75,0.5
"1280",640,2,1,50,74,87,50,50,50,"decoupled",0.75,0.5
"1281",641,1,1,50,91,55,50,50,50,"decoupled",0.75,0.5
"1282",641,2,1,50,10,46,50,50,50,"decoupled",0.75,0.5
"1283",642,1,1,50,42,59,50,50,50,"decoupled",0.5,0
"1284",642,2,1,50,59,42,50,50,50,"decoupled",0.5,0
"1285",643,1,1,50,66,66,50,50,51,"decoupled",0.5,0
"1286",643,2,1,50,34,34,50,50,51,"decoupled",0.5,0
"1287",644,1,1,50,23,12,50,50,50,"decoupled",0.75,0.5
"1288",644,2,1,50,78,89,50,50,50,"decoupled",0.75,0.5
"1289",645,1,1,50,23,39,50,50,50,"decoupled",0.75,0.5
"1290",645,2,1,50,78,62,50,50,50,"decoupled",0.75,0.5
"1291",646,1,1,50,44,79,50,50,50,"decoupled",0.75,0.5
"1292",646,2,1,50,57,22,50,50,50,"decoupled",0.75,0.5
"1293",647,1,1,50,39,20,50,50,50,"decoupled",0.75,0.5
"1294",647,2,1,50,62,81,50,50,50,"decoupled",0.75,0.5
"1295",648,1,1,50,89,45,50,50,50,"decoupled",0.75,0.5
"1296",648,2,1,50,12,56,50,50,50,"decoupled",0.75,0.5
"1297",649,1,1,50,80,40,50,50,50,"decoupled",0.75,0.5
"1298",649,2,1,50,20,60,50,50,50,"decoupled",0.75,0.5
"1299",650,1,1,50,54,24,50,50,50,"decoupled",0.75,0.5
"1300",650,2,1,50,47,77,50,50,50,"decoupled",0.75,0.5
"1301",651,1,1,50,53,77,50,50,50,"decoupled",0.75,0.5
"1302",651,2,1,50,48,24,50,50,50,"decoupled",0.75,0.5
"1303",652,1,1,50,85,58,50,50,50,"decoupled",0.75,0.5
"1304",652,2,1,50,16,43,50,50,50,"decoupled",0.75,0.5
"1305",653,1,1,50,59,59,50,50,50,"decoupled",0.5,0
"1306",653,2,1,50,42,42,50,50,50,"decoupled",0.5,0
"1307",654,1,1,50,67,17,50,50,50,"decoupled",0.75,0.5
"1308",654,2,1,50,34,84,50,50,50,"decoupled",0.75,0.5
"1309",655,1,1,50,37,69,50,50,50,"decoupled",0.75,0.5
"1310",655,2,1,50,64,32,50,50,50,"decoupled",0.75,0.5
"1311",656,1,1,51,46,51,51,51,51,"CM 1, 2 causes coupling in FR 1",1,1
"1312",656,2,1,51,56,51,51,51,51,"CM 1, 2 causes coupling in FR 1",1,1
"1313",657,1,1,50,85,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1314",657,2,1,50,16,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1315",658,1,1,50,24,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1316",658,2,1,50,77,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1317",659,1,1,50,23,23,50,50,50,"decoupled",0.5,0
"1318",659,2,1,50,78,78,50,50,50,"decoupled",0.5,0
"1319",660,1,1,50,29,36,50,50,50,"decoupled",0.75,0.5
"1320",660,2,1,50,72,65,50,50,50,"decoupled",0.75,0.5
"1321",661,1,1,50,28,14,50,50,50,"decoupled",0.75,0.5
"1322",661,2,1,50,73,87,50,50,50,"decoupled",0.75,0.5
"1323",662,1,1,50,24,89,51,51,51,"decoupled",0.75,0.5
"1324",662,2,1,50,77,12,51,51,51,"decoupled",0.75,0.5
"1325",663,1,1,50,53,24,50,50,50,"decoupled",0.75,0.5
"1326",663,2,1,50,48,77,50,50,50,"decoupled",0.75,0.5
"1327",664,1,1,50,32,85,50,50,50,"decoupled",0.75,0.5
"1328",664,2,1,50,69,16,50,50,50,"decoupled",0.75,0.5
"1329",665,1,1,50,43,50,50,50,51,"CM 1, 2 causes coupling in FR 1",1,1
"1330",665,2,1,50,58,50,50,50,51,"CM 1, 2 causes coupling in FR 1",1,1
"1331",666,1,1,50,43,72,50,50,50,"decoupled",0.75,0.5
"1332",666,2,1,50,58,29,50,50,50,"decoupled",0.75,0.5
"1333",667,1,1,50,13,13,50,50,50,"decoupled",0.5,0
"1334",667,2,1,50,88,88,50,50,50,"decoupled",0.5,0
"1335",668,1,1,50,91,91,50,50,50,"decoupled",0.5,0
"1336",668,2,1,50,10,10,50,50,50,"decoupled",0.5,0
"1337",669,1,1,50,48,53,50,50,50,"decoupled",0.5,0
"1338",669,2,1,50,53,48,50,50,50,"decoupled",0.5,0
"1339",670,1,1,50,89,6,50,50,50,"decoupled",0.75,0.5
"1340",670,2,1,50,12,95,50,50,50,"decoupled",0.75,0.5
"1341",671,1,1,50,41,71,50,50,50,"decoupled",0.75,0.5
"1342",671,2,1,50,60,30,50,50,50,"decoupled",0.75,0.5
"1343",672,1,1,50,8,93,50,50,50,"decoupled",0.5,0
"1344",672,2,1,50,93,8,50,50,50,"decoupled",0.5,0
"1345",673,1,1,50,40,40,50,50,50,"decoupled",0.5,0
"1346",673,2,1,50,60,60,50,50,50,"decoupled",0.5,0
"1347",674,1,1,51,84,92,51,51,51,"decoupled",0.75,0.5
"1348",674,2,1,51,17,9,51,51,51,"decoupled",0.75,0.5
"1349",675,1,1,50,57,72,50,50,51,"decoupled",0.75,0.5
"1350",675,2,1,50,44,29,50,50,51,"decoupled",0.75,0.5
"1351",676,1,1,50,17,84,50,50,50,"decoupled",0.5,0
"1352",676,2,1,50,84,17,50,50,50,"decoupled",0.5,0
"1353",677,1,1,50,59,42,50,50,50,"decoupled",0.5,0
"1354",677,2,1,50,42,59,50,50,50,"decoupled",0.5,0
"1355",678,1,1,51,60,71,51,51,51,"decoupled",0.75,0.5
"1356",678,2,1,51,41,30,51,51,51,"decoupled",0.75,0.5
"1357",679,1,1,50,9,92,50,50,50,"decoupled",0.5,0
"1358",679,2,1,50,92,9,50,50,50,"decoupled",0.5,0
"1359",680,1,1,50,69,69,50,50,50,"decoupled",0.5,0
"1360",680,2,1,50,32,32,50,50,50,"decoupled",0.5,0
"1361",681,1,1,50,50,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1362",681,2,1,50,50,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1363",682,1,1,50,94,51,51,51,50,"CM 1, 2 causes coupling in FR 1",1,1
"1364",682,2,1,50,7,51,51,51,50,"CM 1, 2 causes coupling in FR 1",1,1
"1365",683,1,1,50,54,47,50,50,50,"decoupled",0.5,0
"1366",683,2,1,50,47,54,50,50,50,"decoupled",0.5,0
"1367",684,1,1,50,9,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1368",684,2,1,50,92,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1369",685,1,1,50,27,14,50,50,50,"decoupled",0.75,0.5
"1370",685,2,1,50,74,87,50,50,50,"decoupled",0.75,0.5
"1371",686,1,1,50,80,40,50,50,50,"decoupled",0.75,0.5
"1372",686,2,1,50,21,61,50,50,50,"decoupled",0.75,0.5
"1373",687,1,1,50,53,27,50,50,50,"decoupled",0.75,0.5
"1374",687,2,1,50,48,74,50,50,50,"decoupled",0.75,0.5
"1375",688,1,1,50,22,11,50,50,50,"decoupled",0.75,0.5
"1376",688,2,1,50,79,90,50,50,50,"decoupled",0.75,0.5
"1377",689,1,1,50,54,27,50,50,50,"decoupled",0.75,0.5
"1378",689,2,1,50,47,74,50,50,50,"decoupled",0.75,0.5
"1379",690,1,1,50,38,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1380",690,2,1,50,63,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1381",691,1,1,50,60,21,50,50,50,"decoupled",0.75,0.5
"1382",691,2,1,50,41,80,50,50,50,"decoupled",0.75,0.5
"1383",692,1,1,50,38,19,50,50,50,"decoupled",0.75,0.5
"1384",692,2,1,50,63,82,50,50,50,"decoupled",0.75,0.5
"1385",693,1,1,50,36,36,50,50,51,"decoupled",0.5,0
"1386",693,2,1,50,65,65,50,50,51,"decoupled",0.5,0
"1387",694,1,1,50,75,38,50,50,50,"decoupled",0.75,0.5
"1388",694,2,1,50,25,63,50,50,50,"decoupled",0.75,0.5
"1389",695,1,1,50,52,25,50,50,50,"decoupled",0.75,0.5
"1390",695,2,1,50,49,76,50,50,50,"decoupled",0.75,0.5
"1391",696,1,1,50,37,82,50,50,50,"decoupled",0.75,0.5
"1392",696,2,1,50,64,19,50,50,50,"decoupled",0.75,0.5
"1393",697,1,1,50,34,84,50,50,50,"decoupled",0.75,0.5
"1394",697,2,1,50,67,17,50,50,50,"decoupled",0.75,0.5
"1395",698,1,1,50,93,54,50,50,50,"decoupled",0.75,0.5
"1396",698,2,1,50,8,47,50,50,50,"decoupled",0.75,0.5
"1397",699,1,1,50,36,33,50,50,50,"decoupled",0.75,0.5
"1398",699,2,1,50,65,68,50,50,50,"decoupled",0.75,0.5
"1399",700,1,1,50,86,8,50,50,50,"decoupled",0.75,0.5
"1400",700,2,1,50,15,93,50,50,50,"decoupled",0.75,0.5
"1401",701,1,1,50,25,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1402",701,2,1,50,75,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1403",702,1,1,50,22,11,50,50,50,"decoupled",0.75,0.5
"1404",702,2,1,50,79,90,50,50,50,"decoupled",0.75,0.5
"1405",703,1,1,50,88,94,50,50,50,"decoupled",0.75,0.5
"1406",703,2,1,50,13,7,50,50,50,"decoupled",0.75,0.5
"1407",704,1,1,50,38,32,50,50,50,"decoupled",0.75,0.5
"1408",704,2,1,50,63,69,50,50,50,"decoupled",0.75,0.5
"1409",705,1,1,50,17,59,50,50,50,"decoupled",0.75,0.5
"1410",705,2,1,50,84,42,50,50,50,"decoupled",0.75,0.5
"1411",706,1,1,50,34,67,50,50,50,"decoupled",0.75,0.5
"1412",706,2,1,50,67,34,50,50,50,"decoupled",0.75,0.5
"1413",707,1,1,50,62,81,50,50,50,"decoupled",0.75,0.5
"1414",707,2,1,50,39,20,50,50,50,"decoupled",0.75,0.5
"1415",708,1,1,50,30,15,50,50,50,"decoupled",0.75,0.5
"1416",708,2,1,50,70,85,50,50,50,"decoupled",0.75,0.5
"1417",709,1,1,50,5,3,50,50,50,"decoupled",0.75,0.5
"1418",709,2,1,50,96,98,50,50,50,"decoupled",0.75,0.5
"1419",710,1,1,50,75,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1420",710,2,1,50,25,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1421",711,1,1,50,38,19,50,50,50,"decoupled",0.75,0.5
"1422",711,2,1,50,63,82,50,50,50,"decoupled",0.75,0.5
"1423",712,1,1,50,79,61,50,50,50,"decoupled",0.75,0.5
"1424",712,2,1,50,22,40,50,50,50,"decoupled",0.75,0.5
"1425",713,1,1,50,32,85,50,50,50,"decoupled",0.75,0.5
"1426",713,2,1,50,69,16,50,50,50,"decoupled",0.75,0.5
"1427",714,1,1,50,57,79,50,50,50,"decoupled",0.75,0.5
"1428",714,2,1,50,44,22,50,50,50,"decoupled",0.75,0.5
"1429",715,1,1,50,40,40,50,50,50,"decoupled",0.5,0
"1430",715,2,1,50,60,60,50,50,50,"decoupled",0.5,0
"1431",716,1,1,50,57,72,50,50,50,"decoupled",0.75,0.5
"1432",716,2,1,50,44,29,50,50,50,"decoupled",0.75,0.5
"1433",717,1,1,50,13,44,50,50,50,"decoupled",0.75,0.5
"1434",717,2,1,50,88,57,50,50,50,"decoupled",0.75,0.5
"1435",718,1,1,50,69,66,50,50,50,"decoupled",0.75,0.5
"1436",718,2,1,50,32,35,50,50,50,"decoupled",0.75,0.5
"1437",719,1,1,50,38,62,50,50,50,"decoupled",0.5,0
"1438",719,2,1,50,62,38,50,50,50,"decoupled",0.5,0
"1439",720,1,1,50,81,20,50,50,50,"decoupled",0.5,0
"1440",720,2,1,50,20,81,50,50,50,"decoupled",0.5,0
"1441",721,1,1,50,58,58,50,50,50,"decoupled",0.5,0
"1442",721,2,1,50,43,43,50,50,50,"decoupled",0.5,0
"1443",722,1,1,51,14,94,50,50,51,"decoupled",0.75,0.5
"1444",722,2,1,51,87,7,50,50,51,"decoupled",0.75,0.5
"1445",723,1,1,50,36,36,50,50,50,"decoupled",0.5,0
"1446",723,2,1,50,65,65,50,50,50,"decoupled",0.5,0
"1447",724,1,1,50,31,85,50,50,50,"decoupled",0.75,0.5
"1448",724,2,1,50,70,16,50,50,50,"decoupled",0.75,0.5
"1449",725,1,1,50,73,14,50,50,50,"decoupled",0.75,0.5
"1450",725,2,1,50,28,87,50,50,50,"decoupled",0.75,0.5
"1451",726,1,1,50,20,20,50,50,50,"decoupled",0.5,0
"1452",726,2,1,50,80,80,50,50,50,"decoupled",0.5,0
"1453",727,1,1,50,37,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1454",727,2,1,50,64,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1455",728,1,1,51,31,85,51,51,51,"decoupled",0.75,0.5
"1456",728,2,1,51,70,16,51,51,51,"decoupled",0.75,0.5
"1457",729,1,1,50,63,38,50,50,50,"decoupled",0.5,0
"1458",729,2,1,50,38,63,50,50,50,"decoupled",0.5,0
"1459",730,1,1,51,26,76,51,51,51,"decoupled",0.5,0
"1460",730,2,1,51,76,26,51,51,51,"decoupled",0.5,0
"1461",731,1,1,50,75,26,50,50,50,"decoupled",0.5,0
"1462",731,2,1,50,26,75,50,50,50,"decoupled",0.5,0
"1463",732,1,1,51,10,55,51,51,51,"decoupled",0.75,0.5
"1464",732,2,1,51,91,46,51,51,51,"decoupled",0.75,0.5
"1465",733,1,1,50,75,63,50,50,50,"decoupled",0.75,0.5
"1466",733,2,1,50,25,38,50,50,50,"decoupled",0.75,0.5
"1467",734,1,1,51,78,39,50,50,51,"decoupled",0.75,0.5
"1468",734,2,1,51,23,62,50,50,51,"decoupled",0.75,0.5
"1469",735,1,1,50,83,9,50,50,50,"decoupled",0.75,0.5
"1470",735,2,1,50,18,92,50,50,50,"decoupled",0.75,0.5
"1471",736,1,1,50,79,79,50,50,50,"decoupled",0.5,0
"1472",736,2,1,50,22,22,50,50,50,"decoupled",0.5,0
"1473",737,1,1,50,89,95,50,50,50,"decoupled",0.75,0.5
"1474",737,2,1,50,12,6,50,50,50,"decoupled",0.75,0.5
"1475",738,1,1,51,9,5,51,51,51,"decoupled",0.75,0.5
"1476",738,2,1,51,92,96,51,51,51,"decoupled",0.75,0.5
"1477",739,1,1,50,47,54,50,50,50,"decoupled",0.5,0
"1478",739,2,1,50,54,47,50,50,50,"decoupled",0.5,0
"1479",740,1,1,50,86,86,50,50,50,"decoupled",0.5,0
"1480",740,2,1,50,15,15,50,50,50,"decoupled",0.5,0
"1481",741,1,1,50,77,62,50,50,50,"decoupled",0.75,0.5
"1482",741,2,1,50,24,39,50,50,50,"decoupled",0.75,0.5
"1483",742,1,1,50,71,15,50,50,50,"decoupled",0.75,0.5
"1484",742,2,1,50,30,86,50,50,50,"decoupled",0.75,0.5
"1485",743,1,1,50,55,46,50,50,50,"decoupled",0.5,0
"1486",743,2,1,50,46,55,50,50,50,"decoupled",0.5,0
"1487",744,1,1,50,57,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1488",744,2,1,50,44,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1489",745,1,1,50,13,88,50,50,50,"decoupled",0.5,0
"1490",745,2,1,50,88,13,50,50,50,"decoupled",0.5,0
"1491",746,1,1,50,41,21,50,50,50,"decoupled",0.75,0.5
"1492",746,2,1,50,60,80,50,50,50,"decoupled",0.75,0.5
"1493",747,1,1,51,61,40,51,51,51,"decoupled",0.5,0
"1494",747,2,1,51,40,61,51,51,51,"decoupled",0.5,0
"1495",748,1,1,50,37,32,50,50,50,"decoupled",0.75,0.5
"1496",748,2,1,50,64,69,50,50,50,"decoupled",0.75,0.5
"1497",749,1,1,50,27,14,51,51,50,"decoupled",0.75,0.5
"1498",749,2,1,50,74,87,51,51,50,"decoupled",0.75,0.5
"1499",750,1,1,50,20,90,50,50,50,"decoupled",0.75,0.5
"1500",750,2,1,50,80,10,50,50,50,"decoupled",0.75,0.5
"1501",751,1,1,50,78,23,50,50,50,"decoupled",0.5,0
"1502",751,2,1,50,23,78,50,50,50,"decoupled",0.5,0
"1503",752,1,1,50,51,26,50,50,50,"decoupled",0.75,0.5
"1504",752,2,1,50,50,75,50,50,50,"decoupled",0.75,0.5
"1505",753,1,1,50,36,18,50,50,50,"decoupled",0.75,0.5
"1506",753,2,1,50,65,83,50,50,50,"decoupled",0.75,0.5
"1507",754,1,1,51,59,30,51,51,51,"decoupled",0.75,0.5
"1508",754,2,1,51,42,71,51,51,51,"decoupled",0.75,0.5
"1509",755,1,1,50,54,47,50,50,50,"decoupled",0.5,0
"1510",755,2,1,50,47,54,50,50,50,"decoupled",0.5,0
"1511",756,1,1,51,42,30,51,51,51,"decoupled",0.75,0.5
"1512",756,2,1,51,59,71,51,51,51,"decoupled",0.75,0.5
"1513",757,1,1,50,10,10,50,50,50,"decoupled",0.5,0
"1514",757,2,1,50,90,90,50,50,50,"decoupled",0.5,0
"1515",758,1,1,50,93,8,50,50,50,"decoupled",0.5,0
"1516",758,2,1,50,8,93,50,50,50,"decoupled",0.5,0
"1517",759,1,1,50,84,9,50,50,50,"decoupled",0.75,0.5
"1518",759,2,1,50,17,92,50,50,50,"decoupled",0.75,0.5
"1519",760,1,1,50,40,61,50,50,50,"decoupled",0.5,0
"1520",760,2,1,50,61,40,50,50,50,"decoupled",0.5,0
"1521",761,1,1,50,59,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1522",761,2,1,50,42,50,50,50,50,"CM 1, 2 causes coupling in FR 1",1,1
"1523",762,1,1,50,67,67,50,50,50,"decoupled",0.5,0
"1524",762,2,1,50,34,34,50,50,50,"decoupled",0.5,0
"1525",763,1,1,50,33,33,50,50,50,"decoupled",0.5,0
"1526",763,2,1,50,68,68,50,50,50,"decoupled",0.5,0
"1527",764,1,1,50,23,12,50,50,50,"decoupled",0.75,0.5
"1528",764,2,1,50,78,89,50,50,50,"decoupled",0.75,0.5
"1529",765,1,1,50,9,55,50,50,50,"decoupled",0.75,0.5
"1530",765,2,1,50,92,46,50,50,50,"decoupled",0.75,0.5
"1531",766,1,1,50,56,56,50,50,50,"decoupled",0.5,0
"1532",766,2,1,50,45,45,50,50,50,"decoupled",0.5,0
"1533",767,1,1,50,17,17,50,50,50,"decoupled",0.5,0
"1534",767,2,1,50,84,84,50,50,50,"decoupled",0.5,0
"1535",768,1,1,50,12,95,50,50,50,"decoupled",0.75,0.5
"1536",768,2,1,50,89,6,50,50,50,"decoupled",0.75,0.5
"1537",769,1,1,50,13,7,50,50,50,"decoupled",0.75,0.5
"1538",769,2,1,50,88,94,50,50,50,"decoupled",0.75,0.5
"1539",770,1,1,51,49,51,51,51,51,"CM 1, 2 causes coupling in FR 1",1,1
"1540",770,2,1,51,52,51,51,51,51,"CM 1, 2 causes coupling in FR 1",1,1
"1541",771,1,1,50,66,35,50,50,50,"decoupled",0.5,0
"1542",771,2,1,50,35,66,50,50,50,"decoupled",0.5,0
"1543",772,1,1,50,35,35,50,50,50,"decoupled",0.5,0
