"","o","nn","NUMB_C","NUMB_CN","NUMB_FR","NUMB_CM","NUMB_PV","NUMB_RC","DENS_CCN","DENS_CNFR","DENS_FRCM","DENS_CMPV","DENS_PVRC","Q_VAR","RCC_VAR","DIFF_COST"
"1157",1157,57,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-39947.0813244159
"1158",1158,58,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-134083.856243878
"1159",1159,59,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-63193.7841855478
"1160",1160,60,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-348984.880376079
"1161",1161,61,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-417441.296927109
"1162",1162,62,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-177271.217770623
"1163",1163,63,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-467064.042670884
"1164",1164,64,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-168180.55438794
"1165",1165,65,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-338714.959485011
"1166",1166,66,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,36615.5929049945
"1167",1167,67,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-350805.403647699
"1168",1168,68,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,49820.0902482374
"1169",1169,69,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-379760.432664768
"1170",1170,70,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-65992.6958095802
"1171",1171,71,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,381062.575131695
"1172",1172,72,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-189446.397500803
"1173",1173,73,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-321113.305337506
"1174",1174,74,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-148838.964262035
"1175",1175,75,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-371988.718452029
"1176",1176,76,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,51664.4364147655
"1177",1177,77,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-193844.900860107
"1178",1178,78,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-171113.493791637
"1179",1179,79,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-348399.793159181
"1180",1180,80,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,92924.1333042292
"1181",1181,81,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-559727.106060483
"1182",1182,82,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,47256.3879431267
"1183",1183,83,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,117907.190470435
"1184",1184,84,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,260063.651833037
"1185",1185,85,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-222534.434889948
"1186",1186,86,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-162341.49030078
"1187",1187,87,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-311825.881259129
"1188",1188,88,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,225726.824366086
"1189",1189,89,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-164654.996063732
"1190",1190,90,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-117228.352753458
"1191",1191,91,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-426283.570523209
"1192",1192,92,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,98003.5731747813
"1193",1193,93,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-473077.551525829
"1194",1194,94,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-108356.710407517
"1195",1195,95,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-37353.3227694146
"1196",1196,96,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-97566.7504409773
"1197",1197,97,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-11438.3595569048
"1198",1198,98,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,185626.864168774
"1199",1199,99,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,28591.2397808954
"1200",1200,100,3,3,3,9,3,3,2,2,0.4,1,2,-1,-1,-376105.478663819
"1201",1201,1,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,370132.044875327
"1202",1202,2,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,2481025.65464425
"1203",1203,3,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1788899.83152899
"1204",1204,4,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,299304.295898689
"1205",1205,5,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,4218033.98195499
"1206",1206,6,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,122646.040512599
"1207",1207,7,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1279481.34786309
"1208",1208,8,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,3890028.27534576
"1209",1209,9,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,4209259.33633732
"1210",1210,10,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,194082.256887617
"1211",1211,11,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,178243.6301376
"1212",1212,12,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,2840315.25231044
"1213",1213,13,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,108890.198941646
"1214",1214,14,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,331366.145148363
"1215",1215,15,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,761446.51631073
"1216",1216,16,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,216215.547628231
"1217",1217,17,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,2224970.89745128
"1218",1218,18,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,50802.5419999702
"1219",1219,19,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,906612.875775206
"1220",1220,20,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,235685.883022446
"1221",1221,21,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-398925.852044133
"1222",1222,22,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,132719.520243903
"1223",1223,23,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,4478151.05965162
"1224",1224,24,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1377030.96341665
"1225",1225,25,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,318371.023819362
"1226",1226,26,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,3277363.60206401
"1227",1227,27,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,185536.300517471
"1228",1228,28,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,580700.468973438
"1229",1229,29,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1735024.85587664
"1230",1230,30,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-109623.050624475
"1231",1231,31,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1443482.43172039
"1232",1232,32,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,524359.360211271
"1233",1233,33,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,553442.029458665
"1234",1234,34,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,270985.996438439
"1235",1235,35,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,476037.367283843
"1236",1236,36,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1274897.62984615
"1237",1237,37,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-145051.562508493
"1238",1238,38,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,884567.972311166
"1239",1239,39,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-212937.036552056
"1240",1240,40,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1838709.19978597
"1241",1241,41,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,80505.1718781989
"1242",1242,42,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,777610.097135879
"1243",1243,43,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,595274.658093422
"1244",1244,44,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-144235.737151955
"1245",1245,45,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1390538.68157594
"1246",1246,46,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,139443.170452018
"1247",1247,47,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-70600.9817049069
"1248",1248,48,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,165371.067526891
"1249",1249,49,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,898194.485594977
"1250",1250,50,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1871801.13701795
"1251",1251,51,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,213089.272917714
"1252",1252,52,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,3382581.3123889
"1253",1253,53,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,3761095.60363443
"1254",1254,54,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,409583.29403772
"1255",1255,55,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,355905.466021024
"1256",1256,56,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,670169.424326103
"1257",1257,57,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,640717.640938008
"1258",1258,58,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,25866511.1102514
"1259",1259,59,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-51304.0981177112
"1260",1260,60,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1107161.90452646
"1261",1261,61,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,220513.676588075
"1262",1262,62,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-164636.354501933
"1263",1263,63,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,202350.996404764
"1264",1264,64,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,687109.272715896
"1265",1265,65,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,117462.792181946
"1266",1266,66,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,4216023.73851818
"1267",1267,67,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,2156770.05220182
"1268",1268,68,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,850629.82022427
"1269",1269,69,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1440411.8710727
"1270",1270,70,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,944466.121975077
"1271",1271,71,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-349432.913994687
"1272",1272,72,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,649647.613952202
"1273",1273,73,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,269309.528730581
"1274",1274,74,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-136928.788502085
"1275",1275,75,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,2570020.24246683
"1276",1276,76,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,178408.014923877
"1277",1277,77,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,206120.82348869
"1278",1278,78,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-199850.645993662
"1279",1279,79,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-149137.394594346
"1280",1280,80,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-39369.2857907607
"1281",1281,81,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,920180.819105276
"1282",1282,82,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-413458.181756369
"1283",1283,83,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1342603.49839591
"1284",1284,84,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,55678.5946280603
"1285",1285,85,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,315128.575717643
"1286",1286,86,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,536732.313275811
"1287",1287,87,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,749211.776557061
"1288",1288,88,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-151274.958384227
"1289",1289,89,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,340650.809362929
"1290",1290,90,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,14481330.850136
"1291",1291,91,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-204598.996412707
"1292",1292,92,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-123727.229847132
"1293",1293,93,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,340291.775776542
"1294",1294,94,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,221159.866052213
"1295",1295,95,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,286765.163866594
"1296",1296,96,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,1874518.54094636
"1297",1297,97,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,658228.473193719
"1298",1298,98,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,140521.1625523
"1299",1299,99,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,497364.909974256
"1300",1300,100,3,3,3,9,3,3,2,2,0.5,0.2,2,-1,-1,-10751.87052368
"1301",1301,1,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-314835.713766667
"1302",1302,2,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-28954.7690616801
"1303",1303,3,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,986296.475460201
"1304",1304,4,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-493449.894883572
"1305",1305,5,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,383403.64224305
"1306",1306,6,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,864933.357796616
"1307",1307,7,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,221340.769301181
"1308",1308,8,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,281123.604956525
"1309",1309,9,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-273941.606369997
"1310",1310,10,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,35685.3291808205
"1311",1311,11,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,38634.9440574502
"1312",1312,12,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,364243.167716206
"1313",1313,13,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,740347.201041312
"1314",1314,14,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,121967.204113041
"1315",1315,15,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,207922.596335676
"1316",1316,16,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-9140.51141083433
"1317",1317,17,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-182401.891523379
"1318",1318,18,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,805844.422892738
"1319",1319,19,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,162253.967722862
"1320",1320,20,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,478914.719721371
"1321",1321,21,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,18974454.9477336
"1322",1322,22,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,699164.535589731
"1323",1323,23,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-481974.889961633
"1324",1324,24,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,517801.365029818
"1325",1325,25,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-618503.078113765
"1326",1326,26,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,627652.286698523
"1327",1327,27,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-334371.032911214
"1328",1328,28,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1864128.13933955
"1329",1329,29,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,274442.134781596
"1330",1330,30,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-28198.70075364
"1331",1331,31,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,19826122.8061529
"1332",1332,32,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,860776.943383116
"1333",1333,33,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,856661.412039747
"1334",1334,34,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,35352.8104679658
"1335",1335,35,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,723567.488379239
"1336",1336,36,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,766011.913668751
"1337",1337,37,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,135140.443974217
"1338",1338,38,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-360852.56466099
"1339",1339,39,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-296259.817948535
"1340",1340,40,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-205287.113329083
"1341",1341,41,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-297325.765523974
"1342",1342,42,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,731183.964317618
"1343",1343,43,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-45746.9834970569
"1344",1344,44,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1194204.56448658
"1345",1345,45,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,200895.023152849
"1346",1346,46,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-47037.7861637797
"1347",1347,47,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,159181.871376722
"1348",1348,48,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-58702.5685526475
"1349",1349,49,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,239893.956484303
"1350",1350,50,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-26001.8967275728
"1351",1351,51,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1023596.43752956
"1352",1352,52,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,155989.053082887
"1353",1353,53,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,136476.471927552
"1354",1354,54,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1324152.22757312
"1355",1355,55,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,344251.572207848
"1356",1356,56,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-423335.991724877
"1357",1357,57,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1409263.58054674
"1358",1358,58,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1471587.65667094
"1359",1359,59,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,509860.137729001
"1360",1360,60,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-420964.174735432
"1361",1361,61,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,245867.295911729
"1362",1362,62,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,3043682.14823838
"1363",1363,63,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,411457.24729917
"1364",1364,64,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1190572.82811628
"1365",1365,65,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,6369.59082759696
"1366",1366,66,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-262013.150187857
"1367",1367,67,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,149786.759364897
"1368",1368,68,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1239246.55788113
"1369",1369,69,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,299716.571639254
"1370",1370,70,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,512638.986208621
"1371",1371,71,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-234890.005028427
"1372",1372,72,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,311160.145106261
"1373",1373,73,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-376989.019331947
"1374",1374,74,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1007407.16914007
"1375",1375,75,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-219846.596892532
"1376",1376,76,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,650354.486869796
"1377",1377,77,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,10174188.0563146
"1378",1378,78,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-92405.0351121174
"1379",1379,79,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,16867012.5850315
"1380",1380,80,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,209304.732657896
"1381",1381,81,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,600874.020317106
"1382",1382,82,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,2364971.59618219
"1383",1383,83,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-470562.377122542
"1384",1384,84,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-241864.979416676
"1385",1385,85,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1099442.26150309
"1386",1386,86,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,113993.3815663
"1387",1387,87,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-521908.145635223
"1388",1388,88,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-203594.055357616
"1389",1389,89,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,111463.757622305
"1390",1390,90,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-76309.7771762783
"1391",1391,91,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,206049.684679484
"1392",1392,92,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,678572.915359536
"1393",1393,93,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,306527.529105811
"1394",1394,94,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,213013.206179314
"1395",1395,95,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-284516.035132879
"1396",1396,96,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,3228073.07195172
"1397",1397,97,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,126128.368959298
"1398",1398,98,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,88956.0721326793
"1399",1399,99,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,-448196.952047437
"1400",1400,100,3,3,3,9,3,3,2,2,0.5,0.4,2,-1,-1,1183058.74516138
"1401",1401,1,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,785071.005319405
"1402",1402,2,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,104828.197032877
"1403",1403,3,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,381463.097335395
"1404",1404,4,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,237887.989046408
"1405",1405,5,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,419925.683031662
"1406",1406,6,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,3185400.44808837
"1407",1407,7,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,521107.822669782
"1408",1408,8,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-175473.722796747
"1409",1409,9,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,2691061.2467417
"1410",1410,10,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,119248.063467584
"1411",1411,11,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-94163.3780865123
"1412",1412,12,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,998158.933122447
"1413",1413,13,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,108403.96032685
"1414",1414,14,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,3599102.94068444
"1415",1415,15,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,1149438.41415199
"1416",1416,16,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,227872.786326838
"1417",1417,17,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,296820.502243673
"1418",1418,18,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-230762.761905002
"1419",1419,19,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-334109.53692221
"1420",1420,20,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-18073.0440188028
"1421",1421,21,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-137841.821765673
"1422",1422,22,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,165448.494895601
"1423",1423,23,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,140518.489275218
"1424",1424,24,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,187264.027034542
"1425",1425,25,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,294382.382245673
"1426",1426,26,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-260847.994312353
"1427",1427,27,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,141906.416727964
"1428",1428,28,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,392127.033419342
"1429",1429,29,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-570473.749870215
"1430",1430,30,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-93729.1828431084
"1431",1431,31,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,329847.642444669
"1432",1432,32,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,1177378.31026735
"1433",1433,33,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-136622.621591763
"1434",1434,34,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,126675.121132602
"1435",1435,35,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,49029.5777936558
"1436",1436,36,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,618913.079627947
"1437",1437,37,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-428170.695395068
"1438",1438,38,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,294329.989129698
"1439",1439,39,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-279946.262501312
"1440",1440,40,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,250488.895448316
"1441",1441,41,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,148798.684323933
"1442",1442,42,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,73706.3568332661
"1443",1443,43,3,3,3,9,3,3,2,2,0.5,0.5,2,-1,-1,-102186.828252904
