"","nn","Customer","DEMAND","PVC","CMC","FRC","CNC","CCx","CC","INDEP","DENS_MEASURED","INFOCONT_A_FRCM"
"843",281,3,1,56,26,59,59,59,64,TRUE,0.44,2
"844",282,1,1,43,25,8,8,8,17,TRUE,0.44,2
"845",282,2,1,24,61,32,32,32,42,TRUE,0.44,2
"846",282,3,1,35,16,61,61,61,42,TRUE,0.44,2
"847",283,1,1,21,17,45,45,45,44,FALSE,0.56,4
"848",283,2,1,21,74,11,11,11,14,FALSE,0.56,4
"849",283,3,1,59,11,45,45,45,44,FALSE,0.56,4
"850",284,1,1,71,34,45,45,45,44,FALSE,0.78,8.75
"851",284,2,1,18,23,45,45,45,44,FALSE,0.78,8.75
"852",284,3,1,13,45,12,12,12,14,FALSE,0.78,8.75
"853",285,1,1,61,21,13,13,13,19,TRUE,0.56,4
"854",285,2,1,10,54,11,11,11,14,TRUE,0.56,4
"855",285,3,1,30,26,77,77,77,69,TRUE,0.56,4
"856",286,1,1,24,31,5,5,5,11,TRUE,0.56,4.75
"857",286,2,1,53,14,61,61,61,57,TRUE,0.56,4.75
"858",286,3,1,24,56,36,36,36,33,TRUE,0.56,4.75
"859",287,1,1,50,28,29,29,29,35,FALSE,0.56,4
"860",287,2,1,26,17,31,31,31,21,FALSE,0.56,4
"861",287,3,1,26,57,42,42,42,45,FALSE,0.56,4
"862",288,1,1,29,10,22,22,22,34,TRUE,0.44,2
"863",288,2,1,36,24,67,67,67,49,TRUE,0.44,2
"864",288,3,1,36,67,12,12,12,18,TRUE,0.44,2
"865",289,1,1,15,20,37,37,37,40,FALSE,0.56,4
"866",289,2,1,72,7,17,17,17,16,FALSE,0.56,4
"867",289,3,1,15,74,47,47,47,46,FALSE,0.56,4
"868",290,1,1,12,30,59,59,59,50,TRUE,0.67,6.75
"869",290,2,1,53,39,29,29,29,33,TRUE,0.67,6.75
"870",290,3,1,36,32,13,13,13,19,TRUE,0.67,6.75
"871",291,1,1,15,5,48,48,48,48,FALSE,0.67,6
"872",291,2,1,59,33,34,34,34,30,FALSE,0.67,6
"873",291,3,1,28,63,19,19,19,24,FALSE,0.67,6
"874",292,1,1,29,57,21,21,21,29,TRUE,0.67,6.75
"875",292,2,1,44,8,77,77,77,67,TRUE,0.67,6.75
"876",292,3,1,29,37,3,3,3,6,TRUE,0.67,6.75
"877",293,1,1,12,7,34,34,34,34,FALSE,0.78,8.75
"878",293,2,1,77,4,35,35,35,35,FALSE,0.78,8.75
"879",293,3,1,12,91,32,32,32,32,FALSE,0.78,8.75
"880",294,1,1,46,41,58,58,58,44,TRUE,0.67,6.75
"881",294,2,1,38,32,14,14,14,20,TRUE,0.67,6.75
"882",294,3,1,18,29,30,30,30,37,TRUE,0.67,6.75
"883",295,1,1,40,6,38,38,38,38,FALSE,0.78,8.75
"884",295,2,1,22,19,29,29,29,29,FALSE,0.78,8.75
"885",295,3,1,40,77,35,35,35,35,FALSE,0.78,8.75
"886",296,1,1,10,83,48,48,48,46,FALSE,0.89,11.51
"887",296,2,1,81,12,48,48,48,46,FALSE,0.89,11.51
"888",296,3,1,10,7,6,6,6,9,FALSE,0.89,11.51
"889",297,1,1,39,35,68,68,68,52,FALSE,0.56,4.75
"890",297,2,1,35,18,17,17,17,25,FALSE,0.56,4.75
"891",297,3,1,28,49,17,17,17,25,FALSE,0.56,4.75
"892",298,1,1,27,38,19,19,19,24,TRUE,0.56,4
"893",298,2,1,32,30,67,67,67,54,TRUE,0.56,4
"894",298,3,1,42,34,15,15,15,24,TRUE,0.56,4
"895",299,1,1,47,19,65,65,65,34,TRUE,0.44,2
"896",299,2,1,25,17,26,26,26,44,TRUE,0.44,2
"897",299,3,1,30,65,10,10,10,23,TRUE,0.44,2
"898",300,1,1,33,21,11,11,11,13,FALSE,0.67,6
"899",300,2,1,28,61,40,40,40,38,FALSE,0.67,6
"900",300,3,1,41,20,50,50,50,50,FALSE,0.67,6
"901",301,1,1,7,3,50,50,50,50,FALSE,0.78,8.75
"902",301,2,1,59,40,1,1,1,2,FALSE,0.78,8.75
"903",301,3,1,36,59,50,50,50,50,FALSE,0.78,8.75
"904",302,1,1,44,27,30,30,30,31,FALSE,0.78,8.75
"905",302,2,1,30,31,28,28,28,28,FALSE,0.78,8.75
"906",302,3,1,27,43,43,43,43,42,FALSE,0.78,8.75
"907",303,1,1,35,56,56,56,56,53,TRUE,0.33,0
"908",303,2,1,31,13,32,32,32,34,TRUE,0.33,0
"909",303,3,1,35,32,13,13,13,14,TRUE,0.33,0
"910",304,1,1,45,9,50,50,50,50,FALSE,0.67,6
"911",304,2,1,45,61,31,31,31,18,FALSE,0.67,6
"912",304,3,1,11,32,20,20,20,33,FALSE,0.67,6
"913",305,1,1,19,80,37,37,37,37,FALSE,0.78,8.75
"914",305,2,1,19,9,31,31,31,31,FALSE,0.78,8.75
"915",305,3,1,63,13,33,33,33,33,FALSE,0.78,8.75
"916",306,1,1,21,4,15,15,15,20,TRUE,0.56,4.75
"917",306,2,1,30,33,11,11,11,16,TRUE,0.56,4.75
"918",306,3,1,50,64,75,75,75,65,TRUE,0.56,4.75
"919",307,1,1,70,32,35,35,35,41,TRUE,0.56,4
"920",307,2,1,19,54,58,58,58,51,TRUE,0.56,4
"921",307,3,1,12,16,8,8,8,10,TRUE,0.56,4
"922",308,1,1,21,16,10,10,10,16,FALSE,0.78,8.75
"923",308,2,1,36,9,44,44,44,39,FALSE,0.78,8.75
"924",308,3,1,44,76,48,48,48,47,FALSE,0.78,8.75
"925",309,1,1,8,59,37,37,37,36,FALSE,0.89,11.51
"926",309,2,1,47,24,28,28,28,30,FALSE,0.89,11.51
"927",309,3,1,47,18,37,37,37,36,FALSE,0.89,11.51
"928",310,1,1,51,5,9,9,9,16,FALSE,0.89,11.51
"929",310,2,1,7,75,46,46,46,43,FALSE,0.89,11.51
"930",310,3,1,44,22,46,46,46,43,FALSE,0.89,11.51
"931",311,1,1,48,38,44,44,44,44,FALSE,0.78,8.75
"932",311,2,1,11,31,29,29,29,32,FALSE,0.78,8.75
"933",311,3,1,43,33,28,28,28,26,FALSE,0.78,8.75
"934",312,1,1,36,8,10,10,10,22,FALSE,0.67,6.75
"935",312,2,1,7,78,10,10,10,22,FALSE,0.67,6.75
"936",312,3,1,58,15,81,81,81,58,FALSE,0.67,6.75
"937",313,1,1,24,6,75,75,75,72,FALSE,0.67,6.75
"938",313,2,1,54,65,13,13,13,15,FALSE,0.67,6.75
"939",313,3,1,24,31,13,13,13,15,FALSE,0.67,6.75
"940",314,1,1,65,39,40,40,40,41,FALSE,0.89,11.51
"941",314,2,1,15,23,40,40,40,41,FALSE,0.89,11.51
"942",314,3,1,21,39,21,21,21,19,FALSE,0.89,11.51
"943",315,1,1,7,27,14,14,14,17,TRUE,0.56,4
"944",315,2,1,69,27,37,37,37,47,TRUE,0.56,4
"945",315,3,1,25,48,51,51,51,37,TRUE,0.56,4
"946",316,1,1,61,32,26,26,26,28,FALSE,0.78,8.75
"947",316,2,1,16,54,34,34,34,34,FALSE,0.78,8.75
"948",316,3,1,24,16,42,42,42,40,FALSE,0.78,8.75
"949",317,1,1,32,10,40,40,40,38,FALSE,0.78,8.75
"950",317,2,1,14,33,45,45,45,43,FALSE,0.78,8.75
"951",317,3,1,56,58,16,16,16,20,FALSE,0.78,8.75
"952",318,1,1,29,25,65,65,65,69,TRUE,0.33,0
"953",318,2,1,16,12,12,12,12,15,TRUE,0.33,0
"954",318,3,1,57,65,25,25,25,17,TRUE,0.33,0
"955",319,1,1,29,30,81,81,81,77,FALSE,0.56,4.75
"956",319,2,1,43,6,10,10,10,12,FALSE,0.56,4.75
"957",319,3,1,29,65,10,10,10,12,FALSE,0.56,4.75
"958",320,1,1,20,15,56,56,56,55,TRUE,0.44,2
"959",320,2,1,77,61,31,31,31,37,TRUE,0.44,2
"960",320,3,1,4,25,15,15,15,9,TRUE,0.44,2
"961",321,1,1,24,33,33,33,33,21,TRUE,0.44,2
"962",321,2,1,24,54,8,8,8,16,TRUE,0.44,2
"963",321,3,1,53,15,61,61,61,65,TRUE,0.44,2
"964",322,1,1,32,48,60,60,60,59,TRUE,0.56,4
"965",322,2,1,39,35,24,24,24,14,TRUE,0.56,4
"966",322,3,1,30,19,18,18,18,28,TRUE,0.56,4
"967",323,1,1,7,1,50,50,50,50,FALSE,0.78,8.75
"968",323,2,1,62,4,50,50,50,50,FALSE,0.78,8.75
"969",323,3,1,32,97,1,1,1,1,FALSE,0.78,8.75
"970",324,1,1,53,42,69,69,69,59,FALSE,0.56,4.75
"971",324,2,1,38,12,16,16,16,21,FALSE,0.56,4.75
"972",324,3,1,10,48,16,16,16,21,FALSE,0.56,4.75
"973",325,1,1,30,6,38,38,38,38,FALSE,0.67,6.75
"974",325,2,1,19,58,25,25,25,25,FALSE,0.67,6.75
"975",325,3,1,52,37,38,38,38,38,FALSE,0.67,6.75
"976",326,1,1,49,13,39,39,39,36,FALSE,0.67,6
"977",326,2,1,26,64,12,12,12,15,FALSE,0.67,6
"978",326,3,1,26,24,50,50,50,50,FALSE,0.67,6
"979",327,1,1,46,16,78,78,78,85,TRUE,0.33,0
"980",327,2,1,46,78,8,8,8,6,TRUE,0.33,0
"981",327,3,1,10,8,16,16,16,11,TRUE,0.33,0
"982",328,1,1,23,48,27,27,27,22,FALSE,0.56,4
"983",328,2,1,39,3,27,27,27,22,FALSE,0.56,4
"984",328,3,1,39,50,48,48,48,58,FALSE,0.56,4
"985",329,1,1,11,12,48,48,48,49,FALSE,0.56,4
"986",329,2,1,79,6,6,6,6,4,FALSE,0.56,4
"987",329,3,1,11,84,48,48,48,49,FALSE,0.56,4
"988",330,1,1,56,36,36,36,36,43,TRUE,0.56,4
"989",330,2,1,16,36,47,47,47,36,TRUE,0.56,4
"990",330,3,1,30,29,18,18,18,23,TRUE,0.56,4
"991",331,1,1,16,47,8,8,8,15,TRUE,0.44,2
"992",331,2,1,52,39,47,47,47,42,TRUE,0.44,2
"993",331,3,1,33,15,47,47,47,44,TRUE,0.44,2
"994",332,1,1,42,11,19,19,19,26,TRUE,0.67,6.75
"995",332,2,1,9,56,59,59,59,45,TRUE,0.67,6.75
"996",332,3,1,50,35,24,24,24,31,TRUE,0.67,6.75
"997",333,1,1,20,5,76,76,76,62,TRUE,0.44,2
"998",333,2,1,19,23,3,3,3,6,TRUE,0.44,2
"999",333,3,1,63,74,23,23,23,33,TRUE,0.44,2
"1000",334,1,1,31,37,37,37,37,35,TRUE,0.44,2
"1001",334,2,1,43,42,12,12,12,18,TRUE,0.44,2
"1002",334,3,1,27,23,53,53,53,49,TRUE,0.44,2
"1003",335,1,1,8,25,26,26,26,27,FALSE,0.56,4
"1004",335,2,1,21,73,37,37,37,36,FALSE,0.56,4
"1005",335,3,1,73,3,38,38,38,39,FALSE,0.56,4
"1006",336,1,1,46,74,37,37,37,33,FALSE,0.56,4
"1007",336,2,1,9,6,24,24,24,29,FALSE,0.56,4
"1008",336,3,1,46,21,40,40,40,39,FALSE,0.56,4
"1009",337,1,1,34,74,47,47,47,43,FALSE,0.78,9.51
"1010",337,2,1,45,6,27,27,27,29,FALSE,0.78,9.51
"1011",337,3,1,22,21,27,27,27,29,FALSE,0.78,9.51
"1012",338,1,1,27,47,16,16,16,20,TRUE,0.67,6.75
"1013",338,2,1,11,12,49,49,49,44,TRUE,0.67,6.75
"1014",338,3,1,64,42,37,37,37,38,TRUE,0.67,6.75
"1015",339,1,1,6,5,42,42,42,40,FALSE,0.78,8.75
"1016",339,2,1,73,51,17,17,17,22,FALSE,0.78,8.75
"1017",339,3,1,23,45,42,42,42,40,FALSE,0.78,8.75
"1018",340,1,1,47,27,51,51,51,50,FALSE,0.67,6
"1019",340,2,1,14,53,40,40,40,40,FALSE,0.67,6
"1020",340,3,1,40,21,11,11,11,11,FALSE,0.67,6
"1021",341,1,1,31,2,49,49,49,42,TRUE,0.67,6.75
"1022",341,2,1,31,77,26,26,26,29,TRUE,0.67,6.75
"1023",341,3,1,39,22,27,27,27,30,TRUE,0.67,6.75
"1024",342,1,1,14,4,5,5,5,11,FALSE,0.78,8.75
"1025",342,2,1,41,87,47,47,47,44,FALSE,0.78,8.75
"1026",342,3,1,46,11,49,49,49,47,FALSE,0.78,8.75
"1027",343,1,1,50,22,19,19,19,26,TRUE,0.67,6.75
"1028",343,2,1,30,23,75,75,75,63,TRUE,0.67,6.75
"1029",343,3,1,21,56,8,8,8,12,TRUE,0.67,6.75
"1030",344,1,1,41,58,10,10,10,14,TRUE,0.44,2
"1031",344,2,1,13,25,67,67,67,60,TRUE,0.44,2
"1032",344,3,1,47,19,25,25,25,27,TRUE,0.44,2
"1033",345,1,1,48,43,65,65,65,52,TRUE,0.67,6.75
"1034",345,2,1,23,17,22,22,22,28,TRUE,0.67,6.75
"1035",345,3,1,30,41,14,14,14,21,TRUE,0.67,6.75
"1036",346,1,1,21,45,2,2,2,6,FALSE,0.56,4.75
"1037",346,2,1,50,50,2,2,2,6,FALSE,0.56,4.75
"1038",346,3,1,31,6,97,97,97,90,FALSE,0.56,4.75
"1039",347,1,1,19,79,80,80,80,92,TRUE,0.44,2
"1040",347,2,1,64,21,1,1,1,3,TRUE,0.44,2
"1041",347,3,1,19,2,21,21,21,6,TRUE,0.44,2
"1042",348,1,1,26,28,36,36,36,31,TRUE,0.44,2
"1043",348,2,1,41,71,28,28,28,36,TRUE,0.44,2
"1044",348,3,1,34,3,38,38,38,34,TRUE,0.44,2
"1045",349,1,1,13,85,54,54,54,55,TRUE,0.56,4
"1046",349,2,1,5,9,5,5,5,6,TRUE,0.56,4
"1047",349,3,1,84,7,43,43,43,40,TRUE,0.56,4
"1048",350,1,1,72,47,27,27,27,36,TRUE,0.56,4
"1049",350,2,1,8,18,65,65,65,52,TRUE,0.56,4
"1050",350,3,1,21,36,9,9,9,13,TRUE,0.56,4
"1051",351,1,1,6,3,50,50,50,49,FALSE,0.78,8.75
"1052",351,2,1,55,42,50,50,50,49,FALSE,0.78,8.75
"1053",351,3,1,40,56,1,1,1,3,FALSE,0.78,8.75
"1054",352,1,1,8,3,39,39,39,43,TRUE,0.56,4
"1055",352,2,1,74,77,61,61,61,55,TRUE,0.56,4
"1056",352,3,1,19,21,2,2,2,3,TRUE,0.56,4
"1057",353,1,1,8,39,79,79,79,55,TRUE,0.44,2
"1058",353,2,1,43,59,3,3,3,4,TRUE,0.44,2
"1059",353,3,1,50,3,20,20,20,43,TRUE,0.44,2
"1060",354,1,1,16,11,60,60,60,58,FALSE,0.56,4
"1061",354,2,1,31,61,36,36,36,32,FALSE,0.56,4
"1062",354,3,1,55,30,6,6,6,12,FALSE,0.56,4
"1063",355,1,1,73,15,42,42,42,44,TRUE,0.56,4
"1064",355,2,1,24,3,43,43,43,46,TRUE,0.56,4
"1065",355,3,1,5,83,17,17,17,11,TRUE,0.56,4
"1066",356,1,1,88,45,64,64,64,59,TRUE,0.44,2
"1067",356,2,1,7,41,15,15,15,11,TRUE,0.44,2
"1068",356,3,1,7,15,23,23,23,31,TRUE,0.44,2
"1069",357,1,1,37,41,3,3,3,7,TRUE,0.67,6.75
"1070",357,2,1,28,8,23,23,23,40,TRUE,0.67,6.75
"1071",357,3,1,37,52,75,75,75,55,TRUE,0.67,6.75
"1072",358,1,1,35,41,48,48,48,48,FALSE,0.78,8.75
"1073",358,2,1,50,45,48,48,48,48,FALSE,0.78,8.75
"1074",358,3,1,16,16,6,6,6,6,FALSE,0.78,8.75
"1075",359,1,1,47,13,36,36,36,38,TRUE,0.33,0
"1076",359,2,1,41,52,52,52,52,46,TRUE,0.33,0
"1077",359,3,1,14,36,13,13,13,18,TRUE,0.33,0
"1078",360,1,1,36,21,14,14,14,24,TRUE,0.67,6.75
"1079",360,2,1,30,10,84,84,84,70,TRUE,0.67,6.75
"1080",360,3,1,36,70,4,4,4,8,TRUE,0.67,6.75
"1081",361,1,1,35,58,9,9,9,9,TRUE,0.56,4.75
"1082",361,2,1,22,25,27,27,27,32,TRUE,0.56,4.75
"1083",361,3,1,44,19,66,66,66,60,TRUE,0.56,4.75
"1084",362,1,1,42,27,14,14,14,22,TRUE,0.56,4
"1085",362,2,1,24,35,18,18,18,12,TRUE,0.56,4
"1086",362,3,1,36,40,70,70,70,67,TRUE,0.56,4
"1087",363,1,1,23,3,48,48,48,48,FALSE,0.67,6
"1088",363,2,1,5,6,49,49,49,48,FALSE,0.67,6
"1089",363,3,1,74,92,5,5,5,5,FALSE,0.67,6
"1090",364,1,1,47,5,97,97,97,92,FALSE,0.56,4.75
"1091",364,2,1,7,39,2,2,2,5,FALSE,0.56,4.75
"1092",364,3,1,47,57,2,2,2,5,FALSE,0.56,4.75
"1093",365,1,1,31,66,63,63,63,57,TRUE,0.56,4
"1094",365,2,1,55,10,5,5,5,11,TRUE,0.56,4
"1095",365,3,1,16,25,33,33,33,33,TRUE,0.56,4
"1096",366,1,1,12,32,32,32,32,32,TRUE,0.56,4
"1097",366,2,1,50,64,66,66,66,66,TRUE,0.56,4
"1098",366,3,1,39,5,3,3,3,4,TRUE,0.56,4
"1099",367,1,1,26,3,85,85,85,69,TRUE,0.44,2
"1100",367,2,1,26,13,10,10,10,18,TRUE,0.44,2
"1101",367,3,1,49,85,7,7,7,14,TRUE,0.44,2
"1102",368,1,1,37,24,32,32,32,26,TRUE,0.44,2
"1103",368,2,1,27,46,58,58,58,54,TRUE,0.44,2
"1104",368,3,1,37,32,12,12,12,21,TRUE,0.44,2
"1105",369,1,1,44,17,15,15,15,23,FALSE,0.78,8.75
"1106",369,2,1,44,65,39,39,39,34,FALSE,0.78,8.75
"1107",369,3,1,13,20,47,47,47,44,FALSE,0.78,8.75
"1108",370,1,1,24,23,39,39,39,39,FALSE,0.67,6
"1109",370,2,1,24,73,14,14,14,14,FALSE,0.67,6
"1110",370,3,1,53,6,48,48,48,49,FALSE,0.67,6
"1111",371,1,1,17,33,25,25,25,26,TRUE,0.56,4
"1112",371,2,1,56,20,10,10,10,10,TRUE,0.56,4
"1113",371,3,1,28,49,67,67,67,66,TRUE,0.56,4
"1114",372,1,1,7,67,23,23,23,29,TRUE,0.56,4.75
"1115",372,2,1,88,5,28,28,28,32,TRUE,0.56,4.75
"1116",372,3,1,7,29,51,51,51,40,TRUE,0.56,4.75
"1117",373,1,1,7,14,47,47,47,47,FALSE,0.67,6
"1118",373,2,1,47,7,51,51,51,50,FALSE,0.67,6
"1119",373,3,1,47,81,4,4,4,4,FALSE,0.67,6
"1120",374,1,1,31,84,31,31,31,32,FALSE,0.67,6.75
"1121",374,2,1,19,5,31,31,31,32,FALSE,0.67,6.75
"1122",374,3,1,52,12,40,40,40,37,FALSE,0.67,6.75
"1123",375,1,1,31,54,7,7,7,10,TRUE,0.56,4
"1124",375,2,1,62,13,24,24,24,31,TRUE,0.56,4
"1125",375,3,1,8,35,71,71,71,61,TRUE,0.56,4
"1126",376,1,1,43,37,19,19,19,23,TRUE,0.44,2
"1127",376,2,1,33,48,35,35,35,37,TRUE,0.44,2
"1128",376,3,1,26,17,48,48,48,41,TRUE,0.44,2
"1129",377,1,1,69,7,43,43,43,43,FALSE,0.78,8.75
"1130",377,2,1,20,48,39,39,39,39,FALSE,0.78,8.75
"1131",377,3,1,13,47,20,20,20,20,FALSE,0.78,8.75
"1132",378,1,1,69,32,42,42,42,42,FALSE,0.89,11.51
"1133",378,2,1,16,52,42,42,42,42,FALSE,0.89,11.51
"1134",378,3,1,16,17,17,17,17,18,FALSE,0.89,11.51
"1135",379,1,1,18,13,89,89,89,76,TRUE,0.67,6.75
"1136",379,2,1,10,81,9,9,9,18,TRUE,0.67,6.75
"1137",379,3,1,74,8,3,3,3,7,TRUE,0.67,6.75
"1138",380,1,1,32,33,13,13,13,18,FALSE,0.56,4
"1139",380,2,1,40,26,54,54,54,44,FALSE,0.56,4
"1140",380,3,1,29,42,34,34,34,40,FALSE,0.56,4
"1141",381,1,1,37,37,14,14,14,23,TRUE,0.67,6.75
"1142",381,2,1,10,23,62,62,62,45,TRUE,0.67,6.75
"1143",381,3,1,54,42,25,25,25,34,TRUE,0.67,6.75
"1144",382,1,1,35,9,29,29,29,36,FALSE,0.44,2
"1145",382,2,1,35,35,29,29,29,36,FALSE,0.44,2
"1146",382,3,1,32,57,44,44,44,30,FALSE,0.44,2
"1147",383,1,1,39,27,64,64,64,63,TRUE,0.56,4
"1148",383,2,1,39,49,25,25,25,23,TRUE,0.56,4
"1149",383,3,1,23,25,13,13,13,16,TRUE,0.56,4
"1150",384,1,1,8,6,9,9,9,7,FALSE,0.67,6.75
"1151",384,2,1,85,87,46,46,46,47,FALSE,0.67,6.75
"1152",384,3,1,8,9,46,46,46,47,FALSE,0.67,6.75
"1153",385,1,1,28,54,41,41,41,43,FALSE,0.56,4
"1154",385,2,1,28,28,41,41,41,43,FALSE,0.56,4
"1155",385,3,1,45,19,19,19,19,16,FALSE,0.56,4
"1156",386,1,1,42,64,45,45,45,45,TRUE,0.56,4.75
"1157",386,2,1,42,24,22,22,22,24,TRUE,0.56,4.75
"1158",386,3,1,17,14,35,35,35,33,TRUE,0.56,4.75
"1159",387,1,1,20,83,45,45,45,48,TRUE,0.56,4
"1160",387,2,1,46,12,53,53,53,50,TRUE,0.56,4
"1161",387,3,1,35,7,4,4,4,4,TRUE,0.56,4
"1162",388,1,1,54,22,7,7,7,9,FALSE,0.78,8.75
"1163",388,2,1,29,21,47,47,47,46,FALSE,0.78,8.75
"1164",388,3,1,19,59,47,47,47,46,FALSE,0.78,8.75
"1165",389,1,1,17,8,37,37,37,36,TRUE,0.67,6.75
"1166",389,2,1,43,90,34,34,34,34,TRUE,0.67,6.75
"1167",389,3,1,42,4,30,30,30,31,TRUE,0.67,6.75
"1168",390,1,1,45,47,56,56,56,36,FALSE,0.56,4
"1169",390,2,1,28,35,18,18,18,26,FALSE,0.56,4
"1170",390,3,1,29,19,27,27,27,40,FALSE,0.56,4
"1171",391,1,1,36,24,52,52,52,46,TRUE,0.56,4.75
"1172",391,2,1,36,44,8,8,8,16,TRUE,0.56,4.75
"1173",391,3,1,30,33,41,41,41,39,TRUE,0.56,4.75
"1174",392,1,1,39,45,12,12,12,23,FALSE,0.56,4
"1175",392,2,1,39,33,56,56,56,45,FALSE,0.56,4
"1176",392,3,1,23,23,34,34,34,34,FALSE,0.56,4
"1177",393,1,1,32,10,43,43,43,43,FALSE,0.78,8.75
"1178",393,2,1,49,43,19,19,19,20,FALSE,0.78,8.75
"1179",393,3,1,21,49,39,39,39,38,FALSE,0.78,8.75
"1180",394,1,1,26,22,39,39,39,40,FALSE,0.67,6.75
"1181",394,2,1,13,64,23,23,23,22,FALSE,0.67,6.75
"1182",394,3,1,62,16,39,39,39,40,FALSE,0.67,6.75
"1183",395,1,1,30,22,8,8,8,13,FALSE,0.56,4.75
"1184",395,2,1,25,22,86,86,86,76,FALSE,0.56,4.75
"1185",395,3,1,47,58,8,8,8,13,FALSE,0.56,4.75
"1186",396,1,1,5,39,44,44,44,46,FALSE,0.89,11.51
"1187",396,2,1,60,62,13,13,13,9,FALSE,0.89,11.51
"1188",396,3,1,37,1,44,44,44,46,FALSE,0.89,11.51
"1189",397,1,1,58,25,20,20,20,21,TRUE,0.67,6.75
"1190",397,2,1,31,60,53,53,53,48,TRUE,0.67,6.75
"1191",397,3,1,13,17,29,29,29,32,TRUE,0.67,6.75
"1192",398,1,1,46,79,2,2,2,3,TRUE,0.33,0
"1193",398,2,1,46,2,79,79,79,64,TRUE,0.33,0
"1194",398,3,1,9,21,21,21,21,34,TRUE,0.33,0
"1195",399,1,1,15,28,20,20,20,27,FALSE,0.56,4
"1196",399,2,1,50,33,44,44,44,33,FALSE,0.56,4
"1197",399,3,1,36,40,37,37,37,42,FALSE,0.56,4
"1198",400,1,1,41,29,61,61,61,59,TRUE,0.56,4
"1199",400,2,1,42,51,15,15,15,14,TRUE,0.56,4
"1200",400,3,1,18,22,26,26,26,29,TRUE,0.56,4
"1201",401,1,1,4,89,4,4,4,7,FALSE,0.56,4.75
"1202",401,2,1,25,11,94,94,94,88,FALSE,0.56,4.75
"1203",401,3,1,72,2,4,4,4,7,FALSE,0.56,4.75
"1204",402,1,1,27,77,44,44,44,41,TRUE,0.67,6.75
"1205",402,2,1,12,15,5,5,5,11,TRUE,0.67,6.75
"1206",402,3,1,62,9,52,52,52,49,TRUE,0.67,6.75
"1207",403,1,1,50,65,6,6,6,6,FALSE,0.67,6
"1208",403,2,1,22,11,45,45,45,45,FALSE,0.67,6
"1209",403,3,1,29,25,50,50,50,50,FALSE,0.67,6
"1210",404,1,1,33,64,51,51,51,46,TRUE,0.67,6.75
"1211",404,2,1,57,10,41,41,41,41,TRUE,0.67,6.75
"1212",404,3,1,11,28,10,10,10,14,TRUE,0.67,6.75
"1213",405,1,1,11,34,14,14,14,23,TRUE,0.67,6.75
"1214",405,2,1,30,6,12,12,12,19,TRUE,0.67,6.75
"1215",405,3,1,61,62,76,76,76,59,TRUE,0.67,6.75
"1216",406,1,1,12,4,95,95,95,89,TRUE,0.56,4.75
"1217",406,2,1,77,4,5,5,5,8,TRUE,0.56,4.75
"1218",406,3,1,12,94,2,2,2,4,TRUE,0.56,4.75
"1219",407,1,1,27,20,54,54,54,53,TRUE,0.56,4
"1220",407,2,1,38,75,10,10,10,15,TRUE,0.56,4
"1221",407,3,1,36,7,38,38,38,34,TRUE,0.56,4
"1222",408,1,1,20,78,33,33,33,33,FALSE,0.89,11.51
"1223",408,2,1,15,20,34,34,34,34,FALSE,0.89,11.51
"1224",408,3,1,67,3,34,34,34,34,FALSE,0.89,11.51
"1225",409,1,1,20,5,39,39,39,38,FALSE,0.67,6
"1226",409,2,1,71,19,50,50,50,50,FALSE,0.67,6
"1227",409,3,1,11,78,12,12,12,13,FALSE,0.67,6
"1228",410,1,1,47,31,48,48,48,44,TRUE,0.67,6.75
"1229",410,2,1,19,64,42,42,42,41,TRUE,0.67,6.75
"1230",410,3,1,36,7,11,11,11,17,TRUE,0.67,6.75
"1231",411,1,1,39,22,24,24,24,32,TRUE,0.44,2
"1232",411,2,1,16,31,55,55,55,49,TRUE,0.44,2
"1233",411,3,1,47,48,22,22,22,21,TRUE,0.44,2
"1234",412,1,1,56,18,36,36,36,36,FALSE,0.78,8.75
"1235",412,2,1,34,51,45,45,45,43,FALSE,0.78,8.75
"1236",412,3,1,12,33,20,20,20,23,FALSE,0.78,8.75
"1237",413,1,1,17,11,9,9,9,11,FALSE,0.78,8.75
"1238",413,2,1,67,80,43,43,43,43,FALSE,0.78,8.75
"1239",413,3,1,17,10,49,49,49,47,FALSE,0.78,8.75
"1240",414,1,1,11,2,35,35,35,35,TRUE,0.67,6.75
"1241",414,2,1,75,95,34,34,34,34,TRUE,0.67,6.75
"1242",414,3,1,15,5,32,32,32,32,TRUE,0.67,6.75
"1243",415,1,1,66,28,36,36,36,36,FALSE,0.67,6
"1244",415,2,1,24,45,15,15,15,15,FALSE,0.67,6
"1245",415,3,1,11,29,50,50,50,50,FALSE,0.67,6
"1246",416,1,1,41,8,4,4,4,10,TRUE,0.56,4
"1247",416,2,1,33,70,62,62,62,66,TRUE,0.56,4
"1248",416,3,1,28,24,35,35,35,25,TRUE,0.56,4
"1249",417,1,1,17,60,30,30,30,37,FALSE,0.56,4
"1250",417,2,1,11,4,39,39,39,26,FALSE,0.56,4
"1251",417,3,1,73,37,32,32,32,39,FALSE,0.56,4
"1252",418,1,1,22,39,17,17,17,23,TRUE,0.67,6.75
"1253",418,2,1,58,50,23,23,23,32,TRUE,0.67,6.75
"1254",418,3,1,22,12,62,62,62,46,TRUE,0.67,6.75
"1255",419,1,1,20,78,38,38,38,37,FALSE,0.78,8.75
"1256",419,2,1,31,7,35,35,35,34,FALSE,0.78,8.75
